id,ok,issues,query,expected_intent,actual_intent,expected_products_include,must_not_prioritize,answer,top_products
T0772,True,,súvisiace produkty s ramen na foodlande,related_products,related_products,kimchi | miso | sezamový olej | wakame | sójová omáčka,,,Bio ramen rezance MISTER MIE - 250g | BIO červená miso pasta HIKARI 500g | Morské riasy Wakame rezané a sušené HUTAKU 100g | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml
T0773,True,,viete mi nájsť čo potrebujem na ramen na foodlande,related_products,related_products,kimchi | miso | sezamový olej | wakame | sójová omáčka,,,Bio ramen rezance MISTER MIE - 250g | BIO červená miso pasta HIKARI 500g | Morské riasy Wakame rezané a sušené HUTAKU 100g | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml
T0774,True,,prosím čo kúpiť k ramen za dobrú cenu,related_products,related_products,kimchi | miso | sezamový olej | wakame | sójová omáčka,,,Bio ramen rezance MISTER MIE - 250g | BIO červená miso pasta HIKARI 500g | Morské riasy Wakame rezané a sušené HUTAKU 100g | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml
T0775,True,,"dobrý deň, doplnky k ramen za dobrú cenu",related_products,related_products,kimchi | miso | sezamový olej | wakame | sójová omáčka,,,Bio ramen rezance MISTER MIE - 250g | BIO červená miso pasta HIKARI 500g | Morské riasy Wakame rezané a sušené HUTAKU 100g | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml
T0776,True,,"ahoj, ingrediencie na ramen za dobrú cenu",related_products,related_products,kimchi | miso | sezamový olej | wakame | sójová omáčka,,,Bio ramen rezance MISTER MIE - 250g | BIO červená miso pasta HIKARI 500g | Morské riasy Wakame rezané a sušené HUTAKU 100g | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml
T0777,True,,chcem variť ramen za dobrú cenu,related_products,related_products,kimchi | miso | sezamový olej | wakame | sójová omáčka,,,Bio ramen rezance MISTER MIE - 250g | BIO červená miso pasta HIKARI 500g | Morské riasy Wakame rezané a sušené HUTAKU 100g | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml
T0778,True,,viete mi nájsť čo mi odporúčate k ramen za dobrú cenu,related_products,related_products,kimchi | miso | sezamový olej | wakame | sójová omáčka,,,Bio ramen rezance MISTER MIE - 250g | BIO červená miso pasta HIKARI 500g | Morské riasy Wakame rezané a sušené HUTAKU 100g | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | Bezlepková sójová omáčka MEGACHEF 200 ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml
T0779,True,,prosím čo sa hodí k sushi?,related_products,related_products,sushi ryža | nori | ryžový ocot | wasabi | sójová omáčka,ryžovar,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Ochutený ryžový ocot na sushi ryžu KIKKOMAN 300ml | Wasabi omáčka S&B 170g | Nakladaný zázvor na suši - ružový GOLDEN TURTLE 240g/160g | Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Bambusová podložka na suši | Sushi mat EMRO 6006325
T0780,True,,"dobrý deň, co sa hodi k sushi?",related_products,related_products,sushi ryža | nori | ryžový ocot | wasabi | sójová omáčka,ryžovar,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Ochutený ryžový ocot na sushi ryžu KIKKOMAN 300ml | Wasabi omáčka S&B 170g | Nakladaný zázvor na suši - ružový GOLDEN TURTLE 240g/160g | Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Bambusová podložka na suši | Sushi mat EMRO 6006325
T0781,True,,"ahoj, súvisiace produkty s sushi?",related_products,related_products,sushi ryža | nori | ryžový ocot | wasabi | sójová omáčka,ryžovar,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Ochutený ryžový ocot na sushi ryžu KIKKOMAN 300ml | Wasabi omáčka S&B 170g | Nakladaný zázvor na suši - ružový GOLDEN TURTLE 240g/160g | Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Bambusová podložka na suši | Sushi mat EMRO 6006325
T0782,True,,čo potrebujem na sushi?,related_products,related_products,sushi ryža | nori | ryžový ocot | wasabi | sójová omáčka,ryžovar,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Ochutený ryžový ocot na sushi ryžu KIKKOMAN 300ml | Wasabi omáčka S&B 170g | Nakladaný zázvor na suši - ružový GOLDEN TURTLE 240g/160g | Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Bambusová podložka na suši | Sushi mat EMRO 6006325
T0783,True,,viete mi nájsť čo kúpiť k sushi?,related_products,related_products,sushi ryža | nori | ryžový ocot | wasabi | sójová omáčka,ryžovar,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Ochutený ryžový ocot na sushi ryžu KIKKOMAN 300ml | Wasabi omáčka S&B 170g | Nakladaný zázvor na suši - ružový GOLDEN TURTLE 240g/160g | Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Bambusová podložka na suši | Sushi mat EMRO 6006325
T0784,True,,prosím doplnky k sushi,related_products,related_products,sushi ryža | nori | ryžový ocot | wasabi | sójová omáčka,ryžovar,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Ochutený ryžový ocot na sushi ryžu KIKKOMAN 300ml | Wasabi omáčka S&B 170g | Nakladaný zázvor na suši - ružový GOLDEN TURTLE 240g/160g | Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Bambusová podložka na suši | Sushi mat EMRO 6006325
T0785,True,,"dobrý deň, ingrediencie na sushi",related_products,related_products,sushi ryža | nori | ryžový ocot | wasabi | sójová omáčka,ryžovar,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Ochutený ryžový ocot na sushi ryžu KIKKOMAN 300ml | Wasabi omáčka S&B 170g | Nakladaný zázvor na suši - ružový GOLDEN TURTLE 240g/160g | Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Bambusová podložka na suši | Sushi mat EMRO 6006325
T0786,True,,"ahoj, chcem variť sushi",related_products,related_products,sushi ryža | nori | ryžový ocot | wasabi | sójová omáčka,ryžovar,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Ochutený ryžový ocot na sushi ryžu KIKKOMAN 300ml | Wasabi omáčka S&B 170g | Nakladaný zázvor na suši - ružový GOLDEN TURTLE 240g/160g | Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Bambusová podložka na suši | Sushi mat EMRO 6006325
T0787,True,,čo mi odporúčate k sushi,related_products,related_products,sushi ryža | nori | ryžový ocot | wasabi | sójová omáčka,ryžovar,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Ochutený ryžový ocot na sushi ryžu KIKKOMAN 300ml | Wasabi omáčka S&B 170g | Nakladaný zázvor na suši - ružový GOLDEN TURTLE 240g/160g | Bezlepková sójová omáčka MEGACHEF 200 ml | Bezlepková sójová omáčka MEGACHEF 500 ml | Bambusová podložka na suši | Sushi mat EMRO 6006325
T0788,True,,viete mi nájsť čo sa hodí k pho?,related_products,related_products,ryžové rezance | rybacia omáčka | sriracha | hoisin,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Rybacia omáčka 40N THUAN PHAT 620ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Hoisin omáčka FLYING GOOSE BRAND 200ml | Čerstvé fazuľové klíčky Mungo MOYASHI 500g
T0789,True,,prosím co sa hodi k pho?,related_products,related_products,ryžové rezance | rybacia omáčka | sriracha | hoisin,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Rybacia omáčka 40N THUAN PHAT 620ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Hoisin omáčka FLYING GOOSE BRAND 200ml | Čerstvé fazuľové klíčky Mungo MOYASHI 500g
T0790,True,,"dobrý deň, súvisiace produkty s pho skladom",related_products,related_products,ryžové rezance | rybacia omáčka | sriracha | hoisin,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Rybacia omáčka 40N THUAN PHAT 620ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Hoisin omáčka FLYING GOOSE BRAND 200ml | Čerstvé fazuľové klíčky Mungo MOYASHI 500g
T0791,True,,"ahoj, čo potrebujem na pho skladom",related_products,related_products,ryžové rezance | rybacia omáčka | sriracha | hoisin,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Rybacia omáčka 40N THUAN PHAT 620ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Hoisin omáčka FLYING GOOSE BRAND 200ml | Čerstvé fazuľové klíčky Mungo MOYASHI 500g
T0792,True,,čo kúpiť k pho skladom,related_products,related_products,ryžové rezance | rybacia omáčka | sriracha | hoisin,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Rybacia omáčka 40N THUAN PHAT 620ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Hoisin omáčka FLYING GOOSE BRAND 200ml | Čerstvé fazuľové klíčky Mungo MOYASHI 500g
T0793,True,,viete mi nájsť doplnky k pho skladom,related_products,related_products,ryžové rezance | rybacia omáčka | sriracha | hoisin,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Rybacia omáčka 40N THUAN PHAT 620ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Hoisin omáčka FLYING GOOSE BRAND 200ml | Čerstvé fazuľové klíčky Mungo MOYASHI 500g
T0794,True,,prosím ingrediencie na pho na foodlande,related_products,related_products,ryžové rezance | rybacia omáčka | sriracha | hoisin,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Rybacia omáčka 40N THUAN PHAT 620ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Hoisin omáčka FLYING GOOSE BRAND 200ml | Čerstvé fazuľové klíčky Mungo MOYASHI 500g
T0795,True,,"dobrý deň, chcem variť pho na foodlande",related_products,related_products,ryžové rezance | rybacia omáčka | sriracha | hoisin,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Rybacia omáčka 40N THUAN PHAT 620ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Hoisin omáčka FLYING GOOSE BRAND 200ml | Čerstvé fazuľové klíčky Mungo MOYASHI 500g
T0796,True,,"ahoj, čo mi odporúčate k pho na foodlande",related_products,related_products,ryžové rezance | rybacia omáčka | sriracha | hoisin,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Rybacia omáčka 40N THUAN PHAT 620ml | Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Hoisin omáčka FLYING GOOSE BRAND 200ml | Čerstvé fazuľové klíčky Mungo MOYASHI 500g
T0797,True,,čo sa hodí k pad thai?,related_products,related_products,ryžové rezance | tamarind | rybacia omáčka | arašidy,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Mango & Tamarind pikantná omáčka LOBO 300ml | Rybacia omáčka 40N THUAN PHAT 620ml | Arašidy obalené s kokosovým krémom KHAO SHONG 185g | Pad Thai Omáčka (thajské vyprážané rezance) POR KWAN 225g
T0798,True,,viete mi nájsť co sa hodi k pad thai?,related_products,related_products,ryžové rezance | tamarind | rybacia omáčka | arašidy,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Mango & Tamarind pikantná omáčka LOBO 300ml | Rybacia omáčka 40N THUAN PHAT 620ml | Arašidy obalené s kokosovým krémom KHAO SHONG 185g | Pad Thai Omáčka (thajské vyprážané rezance) POR KWAN 225g
T0799,True,,prosím súvisiace produkty s pad thai za dobrú cenu,related_products,related_products,ryžové rezance | tamarind | rybacia omáčka | arašidy,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Mango & Tamarind pikantná omáčka LOBO 300ml | Rybacia omáčka 40N THUAN PHAT 620ml | Arašidy obalené s kokosovým krémom KHAO SHONG 185g | Pad Thai Omáčka (thajské vyprážané rezance) POR KWAN 225g
T0800,True,,"dobrý deň, čo potrebujem na pad thai za dobrú cenu",related_products,related_products,ryžové rezance | tamarind | rybacia omáčka | arašidy,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Mango & Tamarind pikantná omáčka LOBO 300ml | Rybacia omáčka 40N THUAN PHAT 620ml | Arašidy obalené s kokosovým krémom KHAO SHONG 185g | Pad Thai Omáčka (thajské vyprážané rezance) POR KWAN 225g
T0801,True,,"ahoj, čo kúpiť k pad thai za dobrú cenu",related_products,related_products,ryžové rezance | tamarind | rybacia omáčka | arašidy,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Mango & Tamarind pikantná omáčka LOBO 300ml | Rybacia omáčka 40N THUAN PHAT 620ml | Arašidy obalené s kokosovým krémom KHAO SHONG 185g | Pad Thai Omáčka (thajské vyprážané rezance) POR KWAN 225g
T0802,True,,doplnky k pad thai za dobrú cenu,related_products,related_products,ryžové rezance | tamarind | rybacia omáčka | arašidy,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Mango & Tamarind pikantná omáčka LOBO 300ml | Rybacia omáčka 40N THUAN PHAT 620ml | Arašidy obalené s kokosovým krémom KHAO SHONG 185g | Pad Thai Omáčka (thajské vyprážané rezance) POR KWAN 225g
T0803,True,,viete mi nájsť ingrediencie na pad thai za dobrú cenu,related_products,related_products,ryžové rezance | tamarind | rybacia omáčka | arašidy,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Mango & Tamarind pikantná omáčka LOBO 300ml | Rybacia omáčka 40N THUAN PHAT 620ml | Arašidy obalené s kokosovým krémom KHAO SHONG 185g | Pad Thai Omáčka (thajské vyprážané rezance) POR KWAN 225g
T0804,True,,prosím chcem variť pad thai?,related_products,related_products,ryžové rezance | tamarind | rybacia omáčka | arašidy,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Mango & Tamarind pikantná omáčka LOBO 300ml | Rybacia omáčka 40N THUAN PHAT 620ml | Arašidy obalené s kokosovým krémom KHAO SHONG 185g | Pad Thai Omáčka (thajské vyprážané rezance) POR KWAN 225g
T0805,True,,"dobrý deň, čo mi odporúčate k pad thai?",related_products,related_products,ryžové rezance | tamarind | rybacia omáčka | arašidy,,,Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g | Mango & Tamarind pikantná omáčka LOBO 300ml | Rybacia omáčka 40N THUAN PHAT 620ml | Arašidy obalené s kokosovým krémom KHAO SHONG 185g | Pad Thai Omáčka (thajské vyprážané rezance) POR KWAN 225g
T0806,True,,"ahoj, čo sa hodí k kari?",related_products,related_products,kokosové mlieko | kari pasta | ryža,,,Kokosové mlieko AROY-D 1000ml | Jazmínová ryža FOODLAND 18 kg | Rybacia omáčka 40N THUAN PHAT 620ml | Červená kari pasta COCK BRAND 400g | Zelená kari pasta - COCK BRAND 1000g | Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g
T0807,True,,co sa hodi k kari?,related_products,related_products,kokosové mlieko | kari pasta | ryža,,,Kokosové mlieko AROY-D 1000ml | Jazmínová ryža FOODLAND 18 kg | Rybacia omáčka 40N THUAN PHAT 620ml | Červená kari pasta COCK BRAND 400g | Zelená kari pasta - COCK BRAND 1000g | Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g
T0808,True,,viete mi nájsť súvisiace produkty s kari?,related_products,related_products,kokosové mlieko | kari pasta | ryža,,,Kokosové mlieko AROY-D 1000ml | Jazmínová ryža FOODLAND 18 kg | Rybacia omáčka 40N THUAN PHAT 620ml | Červená kari pasta COCK BRAND 400g | Zelená kari pasta - COCK BRAND 1000g | Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g
T0809,True,,prosím čo potrebujem na kari,related_products,related_products,kokosové mlieko | kari pasta | ryža,,,Kokosové mlieko AROY-D 1000ml | Jazmínová ryža FOODLAND 18 kg | Rybacia omáčka 40N THUAN PHAT 620ml | Červená kari pasta COCK BRAND 400g | Zelená kari pasta - COCK BRAND 1000g | Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g
T0810,True,,"dobrý deň, čo kúpiť k kari",related_products,related_products,kokosové mlieko | kari pasta | ryža,,,Kokosové mlieko AROY-D 1000ml | Jazmínová ryža FOODLAND 18 kg | Rybacia omáčka 40N THUAN PHAT 620ml | Červená kari pasta COCK BRAND 400g | Zelená kari pasta - COCK BRAND 1000g | Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g
T0811,True,,"ahoj, doplnky k kari",related_products,related_products,kokosové mlieko | kari pasta | ryža,,,Kokosové mlieko AROY-D 1000ml | Jazmínová ryža FOODLAND 18 kg | Rybacia omáčka 40N THUAN PHAT 620ml | Červená kari pasta COCK BRAND 400g | Zelená kari pasta - COCK BRAND 1000g | Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g
T0812,True,,ingrediencie na kari,related_products,related_products,kokosové mlieko | kari pasta | ryža,,,Kokosové mlieko AROY-D 1000ml | Jazmínová ryža FOODLAND 18 kg | Rybacia omáčka 40N THUAN PHAT 620ml | Červená kari pasta COCK BRAND 400g | Zelená kari pasta - COCK BRAND 1000g | Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g
T0813,True,,viete mi nájsť chcem variť kari,related_products,related_products,kokosové mlieko | kari pasta | ryža,,,Kokosové mlieko AROY-D 1000ml | Jazmínová ryža FOODLAND 18 kg | Rybacia omáčka 40N THUAN PHAT 620ml | Červená kari pasta COCK BRAND 400g | Zelená kari pasta - COCK BRAND 1000g | Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g
T0814,True,,prosím čo mi odporúčate k kari skladom,related_products,related_products,kokosové mlieko | kari pasta | ryža,,,Kokosové mlieko AROY-D 1000ml | Jazmínová ryža FOODLAND 18 kg | Rybacia omáčka 40N THUAN PHAT 620ml | Červená kari pasta COCK BRAND 400g | Zelená kari pasta - COCK BRAND 1000g | Chantaboon ryžové rezance tyčinky 3 mm FARMER 400 g
T0815,True,,"dobrý deň, čo sa hodí k bibimbap?",related_products,related_products,gochujang | sezamový olej | kimchi | ryža,,,Čili pasta Gochujang Ofood DAESANG 500g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Jazmínová ryža FOODLAND 18 kg
T0816,True,,"ahoj, co sa hodi k bibimbap?",related_products,related_products,gochujang | sezamový olej | kimchi | ryža,,,Čili pasta Gochujang Ofood DAESANG 500g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Jazmínová ryža FOODLAND 18 kg
T0817,True,,súvisiace produkty s bibimbap skladom,related_products,related_products,gochujang | sezamový olej | kimchi | ryža,,,Čili pasta Gochujang Ofood DAESANG 500g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Jazmínová ryža FOODLAND 18 kg
T0818,True,,viete mi nájsť čo potrebujem na bibimbap skladom,related_products,related_products,gochujang | sezamový olej | kimchi | ryža,,,Čili pasta Gochujang Ofood DAESANG 500g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Jazmínová ryža FOODLAND 18 kg
T0819,True,,prosím čo kúpiť k bibimbap na foodlande,related_products,related_products,gochujang | sezamový olej | kimchi | ryža,,,Čili pasta Gochujang Ofood DAESANG 500g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Jazmínová ryža FOODLAND 18 kg
T0820,True,,"dobrý deň, doplnky k bibimbap na foodlande",related_products,related_products,gochujang | sezamový olej | kimchi | ryža,,,Čili pasta Gochujang Ofood DAESANG 500g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Jazmínová ryža FOODLAND 18 kg
T0821,True,,"ahoj, ingrediencie na bibimbap na foodlande",related_products,related_products,gochujang | sezamový olej | kimchi | ryža,,,Čili pasta Gochujang Ofood DAESANG 500g | Čistý čierny sezamový olej 100% LEE KUM KEE 207 ml | KIMCHI instantná rezancová polievka NONGSHIM - 120g | Jazmínová ryža FOODLAND 18 kg
